lemon_juice_ml,sugar_g,fizziness,rating
32.31,20.71,2.51,5.97
48.81,40.43,1.32,6.66
23.79,14.25,4.05,6.38
45.91,17.84,2.36,5.63
24.37,34.18,2.13,5.38
36.85,20.93,7.19,8.08
54.34,33.98,2.19,7.69
40.63,37.91,0.0,5.75
34.02,15.95,3.4,6.5
50.79,25.11,0.97,5.74
57.01,16.64,6.02,8.13
32.73,37.6,2.01,6.73
34.97,27.95,9.06,10.0
52.01,8.16,3.77,6.31
68.26,38.73,1.97,8.51
30.69,40.55,6.48,8.64
52.71,17.67,2.72,6.45
65.33,33.23,6.2,9.75
43.1,47.66,3.37,7.64
35.84,20.67,8.91,9.38
53.34,44.14,6.83,10.0
21.57,48.13,1.0,6.39
38.01,27.0,2.51,6.58
32.9,15.65,5.51,6.78
31.23,11.9,9.43,8.37
28.99,27.57,6.55,8.47
56.85,45.56,9.76,10.0
67.75,34.52,5.31,9.58
39.24,39.72,2.2,7.23
22.46,24.89,0.82,4.75
55.95,19.23,9.87,10.0
46.91,48.89,8.72,10.0
56.18,14.38,2.51,5.44
52.4,47.1,7.12,10.0
65.27,44.88,4.99,9.93
27.02,10.36,1.1,4.26
28.46,18.16,3.24,5.55
37.08,42.65,1.82,5.95
44.57,18.8,4.0,6.38
66.29,30.09,8.96,10.0
65.35,30.58,0.26,6.2
63.59,37.74,7.43,10.0
31.13,47.43,7.61,9.98
56.48,5.8,4.88,6.97
39.17,47.0,8.59,10.0
66.56,42.5,5.52,9.96
30.73,10.36,3.47,5.24
27.06,35.45,8.31,9.06
62.12,35.24,6.41,8.77
55.85,17.5,0.88,5.62
61.07,39.74,2.68,8.98
27.9,44.25,6.56,9.29
64.24,16.14,9.96,10.0
53.88,42.4,4.81,9.52
52.58,39.21,1.3,6.8
49.13,8.46,4.07,6.76
58.24,35.83,3.01,8.36
40.78,12.16,5.02,6.27
26.64,14.02,8.7,8.25
46.96,10.1,4.89,7.94
57.41,37.77,5.18,9.19
27.68,47.24,2.83,7.74
31.2,18.03,4.86,6.74
54.83,27.72,9.84,10.0
33.48,27.33,0.36,5.53
28.5,5.32,5.93,6.19
64.47,18.98,5.23,9.05
28.04,14.74,7.81,7.79
37.21,5.32,1.57,4.87
41.42,11.19,7.71,7.68
43.81,30.33,7.38,9.36
38.07,36.23,9.96,10.0
65.63,49.95,1.94,8.09
52.93,36.84,2.32,6.89
37.97,9.06,9.85,8.46
37.89,24.97,1.5,5.92
45.15,34.94,7.64,9.42
21.68,27.24,8.73,8.49
66.33,19.06,2.47,7.07
31.17,7.48,9.4,7.28
54.88,23.24,8.27,9.83
58.89,20.27,9.96,10.0
61.37,43.7,1.86,7.89
28.28,12.71,9.48,9.03
46.83,48.48,7.48,10.0
24.18,42.63,1.37,6.22
60.24,16.65,1.95,6.17
44.32,6.57,3.24,5.72
27.92,26.12,8.42,8.39
55.93,34.07,0.0,5.83
36.56,18.78,1.64,4.9
25.73,5.6,3.74,5.71
43.05,47.94,3.29,8.41
31.76,20.31,1.71,5.09
67.51,46.95,3.33,9.47
38.07,19.45,1.65,5.57
48.62,33.8,7.57,9.59
67.42,31.53,7.3,10.0
39.69,41.57,3.33,7.67
37.91,45.96,0.11,6.33
28.12,25.73,9.3,8.87
66.92,24.15,3.68,8.17
60.04,41.11,0.79,7.35
31.05,11.01,3.83,6.39
36.63,16.69,5.64,8.49
65.75,10.35,2.11,6.67
46.86,18.49,6.57,8.39
47.82,29.46,7.27,9.52
52.41,35.95,0.52,5.85
58.11,17.31,1.82,6.13
66.96,36.52,2.96,7.95
60.11,23.76,7.73,9.65
66.73,38.49,8.34,10.0
61.03,29.15,2.59,7.1
22.32,44.05,0.19,5.64
25.88,43.19,3.17,7.46
64.24,24.18,1.5,7.28
21.38,41.29,0.94,6.89
59.71,31.0,5.3,9.15
62.49,15.83,0.3,6.18
40.77,10.24,7.69,7.56
37.74,7.13,8.52,8.23
29.72,16.19,5.59,7.37
22.45,8.74,4.5,5.89
57.27,13.47,2.85,6.36
23.69,23.98,6.44,7.61
67.23,12.11,1.72,6.59
34.84,37.81,7.59,8.92
59.71,5.6,8.83,9.63
22.98,46.7,6.55,8.97
46.81,22.32,4.43,7.58
37.45,9.8,1.35,4.96
21.5,5.4,5.44,6.1
52.79,46.31,5.13,9.38
67.16,25.68,2.16,7.72
20.54,44.2,4.38,7.8
33.52,29.46,7.17,9.09
55.18,10.34,3.55,6.13
63.56,34.32,5.64,9.36
29.54,38.15,9.87,10.0
23.54,28.66,4.39,7.36
20.43,17.59,7.1,7.6
30.76,42.54,2.26,6.03
23.57,9.27,8.04,7.4
37.97,29.14,3.97,7.32
42.01,42.6,0.29,5.98
44.0,22.89,3.29,6.9
27.12,22.99,3.33,6.78
43.2,17.97,9.64,9.97
20.45,21.34,2.89,5.44
31.97,20.3,0.21,4.94
38.45,21.36,2.82,6.27
25.92,8.46,0.83,3.4
60.7,19.38,2.9,7.23
30.06,47.41,2.78,7.18
57.74,22.06,6.79,8.94
43.69,47.03,5.51,8.77
43.99,6.64,9.17,8.93
52.26,33.6,7.29,9.73
22.21,22.7,0.93,5.02
23.94,20.58,0.85,4.92
36.34,30.77,6.38,8.42
40.84,10.07,0.36,4.61
41.5,37.85,6.61,9.52
53.84,42.04,8.12,9.97
20.04,6.75,5.82,6.53
67.96,11.96,3.07,7.53
28.72,10.24,1.79,4.89
32.43,47.26,8.68,10.0
65.28,36.12,5.02,9.06
20.27,17.92,6.78,7.57
69.57,9.38,1.99,6.7
21.8,35.01,5.85,8.75
26.03,8.98,3.27,5.6
32.01,46.48,4.53,9.03
41.94,16.92,8.29,9.07
45.92,16.97,2.67,5.73
25.24,25.66,0.85,4.22
23.68,47.49,2.86,7.35
21.59,22.55,6.01,7.37
32.84,20.49,8.25,8.76
66.08,31.31,9.09,10.0
39.49,48.97,3.52,8.17
58.2,16.01,7.72,8.83
29.51,44.05,4.68,8.18
23.23,27.31,6.75,8.16
47.71,40.46,5.72,9.69
61.1,21.58,0.99,6.48
64.92,25.28,2.1,7.51
47.31,22.5,8.81,10.0
34.7,28.08,4.48,7.28
25.48,12.23,2.75,5.38
53.39,42.26,5.63,9.5
34.02,22.52,5.41,8.44
62.2,19.86,5.0,8.02
50.26,42.72,5.7,9.44
62.94,14.72,4.62,7.59
48.33,37.74,8.83,10.0
58.59,20.32,1.35,6.22
34.72,30.71,8.68,9.95
45.15,28.25,9.24,10.0
20.97,31.09,6.31,7.41
50.39,31.23,6.93,9.6
46.69,35.95,8.98,10.0
57.76,26.05,8.07,10.0
56.45,27.14,8.62,10.0
51.38,39.13,9.71,10.0
22.83,14.41,0.81,4.37
65.15,40.05,3.19,8.19
20.9,5.38,7.49,6.85
60.16,30.97,1.95,7.67
43.97,24.6,1.74,6.19
60.9,33.47,8.73,10.0
43.25,27.0,6.85,8.77
52.35,40.54,3.59,8.81
38.16,13.91,4.49,6.72
57.18,17.16,0.35,5.96
32.71,31.0,9.19,9.66
55.97,15.61,5.11,7.59
29.67,47.52,7.35,9.17
56.11,43.7,2.75,7.96
34.68,39.21,7.98,9.12
33.93,38.84,9.19,9.73
60.57,34.1,2.56,7.54
60.68,38.06,9.51,10.0
54.57,6.51,1.8,5.05
66.2,31.14,0.42,7.16
27.81,16.81,3.93,5.59
33.47,9.39,1.86,4.48
34.7,48.73,0.55,6.48
35.26,47.57,0.86,7.44
36.4,45.77,4.57,8.66
54.85,34.11,1.74,8.1
33.54,5.12,4.5,6.13
34.3,18.39,1.38,5.22
48.52,5.8,1.51,5.99
29.67,19.85,2.84,5.9
38.24,18.35,0.72,5.15
22.9,30.74,1.14,5.18
67.63,11.41,9.77,10.0
35.87,19.56,0.55,5.74
62.5,45.42,4.39,9.62
46.5,15.4,9.06,9.44
31.41,27.2,8.92,9.01
29.67,10.34,4.02,6.32
54.75,38.87,0.89,7.15
68.24,8.62,7.74,8.69
29.15,12.56,0.18,3.51
25.77,49.37,8.12,10.0
39.35,18.35,1.11,6.07
39.69,5.47,0.67,4.69
60.31,15.7,0.67,5.72
43.44,24.38,0.25,6.57
23.12,26.18,4.21,6.57
66.03,23.32,1.84,6.57
38.66,11.1,8.9,8.14
53.43,13.41,7.98,9.62
53.37,35.02,3.34,8.42
22.82,48.79,5.17,8.65
20.18,38.71,8.26,8.4
24.4,39.67,8.31,8.79
67.83,24.68,5.86,9.38
59.7,21.13,2.26,6.76
26.6,41.05,3.08,7.25
50.74,36.21,6.08,8.9
50.6,25.17,4.61,7.98
20.03,39.1,0.2,4.97
41.45,8.22,6.02,7.07
55.59,7.95,5.96,8.13
29.34,36.92,5.68,7.96
62.55,49.12,2.58,8.92
53.02,12.18,3.67,7.04
20.35,47.73,0.76,6.09
62.75,48.68,3.96,8.98
20.97,9.36,0.01,2.84
64.4,25.46,3.97,8.53
36.69,24.58,6.67,8.14
54.93,14.65,5.02,7.5
59.37,24.84,0.13,5.79
34.06,42.64,0.58,6.73
37.82,46.23,0.9,6.43
45.48,19.94,5.62,7.5
49.13,14.96,4.06,7.11
34.6,28.49,2.53,6.65
69.62,18.28,2.15,7.08
56.85,29.11,4.74,8.32
33.71,33.1,3.67,7.36
52.02,40.8,4.29,9.04
41.77,34.37,5.57,8.15
63.02,29.02,9.32,10.0
36.45,35.33,3.54,7.07
29.39,15.09,5.85,7.29
22.31,47.02,9.94,10.0
69.22,34.19,9.64,10.0
37.96,43.07,4.74,8.61
31.03,14.77,9.93,9.15
44.59,35.69,4.9,7.52
34.58,6.08,4.33,6.72
31.65,11.61,1.08,3.84
50.82,11.1,5.21,7.49
23.74,44.87,5.47,7.63
45.45,25.88,3.89,7.63
39.37,35.58,6.09,8.55
46.63,48.86,4.3,8.49
36.02,44.36,7.1,9.68
48.52,32.46,3.87,7.79
24.09,16.57,8.9,8.71
38.81,12.06,8.81,8.92
31.87,35.69,9.76,10.0
41.9,20.29,2.19,5.68
39.92,24.12,8.67,9.68
51.56,35.41,5.66,8.28
51.44,41.15,4.57,9.25
40.67,30.08,6.63,8.92
29.08,43.58,3.25,7.25
49.1,42.9,7.7,9.98
68.33,29.88,5.37,9.37
29.27,8.74,8.34,7.43
23.45,35.93,8.83,10.0
33.23,21.98,1.39,5.53
40.65,40.09,7.58,9.58
35.31,8.32,7.74,7.8
61.74,25.5,7.45,8.92
44.65,23.76,0.26,5.38
32.31,13.45,8.65,8.42
67.51,29.85,0.71,7.19
26.25,28.82,8.83,8.77
26.15,26.52,6.32,7.19
32.26,19.87,2.69,5.37
23.84,46.3,3.3,7.57
57.58,40.4,8.03,10.0
35.64,43.02,8.17,10.0
56.49,17.71,9.36,10.0
58.14,48.17,9.74,10.0
31.88,19.67,9.76,8.98
45.92,9.65,9.94,9.34
45.98,41.89,7.84,10.0
63.57,6.69,7.67,8.24
21.28,48.72,6.19,9.28
35.84,10.16,8.73,8.43
64.12,11.27,6.85,8.73
31.84,6.15,5.31,6.51
26.84,9.99,1.34,3.59
48.81,15.45,6.45,8.29
35.29,40.75,6.7,9.3
43.36,5.51,1.75,5.24
61.0,43.45,0.86,6.63
46.03,18.62,7.74,8.86
45.79,45.03,2.96,8.82
33.91,23.77,0.54,4.75
59.64,36.76,1.69,7.12
56.99,11.58,3.21,6.44
31.71,29.45,1.62,5.96
36.0,19.79,4.1,6.81
59.43,16.77,4.29,7.7
37.89,35.5,0.84,6.27
40.18,45.71,8.78,10.0
38.22,33.55,1.85,6.45
28.08,44.78,0.55,6.02
37.04,21.9,0.48,4.77
60.15,34.91,1.94,7.2
44.55,9.45,9.07,9.17
42.91,47.79,3.54,8.7
27.82,36.97,7.89,9.08
28.88,28.9,6.98,8.62
22.15,44.01,5.5,8.05
20.7,37.07,9.91,9.84
44.4,25.05,0.3,5.86
40.46,30.61,8.86,9.54
33.77,30.18,9.5,10.0
69.5,34.78,4.68,9.8
39.9,39.33,3.09,7.37
59.44,22.31,0.18,6.06
30.53,39.48,2.73,7.17
32.35,17.62,7.64,7.72
48.42,22.08,7.92,10.0
20.2,21.78,7.07,7.95
20.87,8.66,9.78,8.45
27.11,13.71,3.07,5.43
31.16,49.19,0.19,6.77
46.39,27.72,5.36,7.96
54.31,14.94,1.65,6.6
35.59,22.26,5.92,8.22
31.95,25.08,6.9,8.91
61.14,26.2,8.61,9.95
28.14,24.72,6.9,8.19
53.92,40.49,9.36,10.0
66.57,21.14,4.97,8.67
31.61,31.67,1.1,5.91
24.35,25.41,8.28,9.06
68.99,25.86,6.24,9.79
33.54,47.39,1.76,7.49
33.78,19.67,0.15,4.64
44.19,10.91,1.64,5.35
31.55,22.12,4.2,6.55
69.64,10.92,9.42,9.69
22.15,41.91,4.71,7.51
42.57,15.54,0.52,4.83
47.42,30.31,9.94,10.0
43.35,13.81,5.44,7.12
46.03,7.51,7.24,7.78
69.38,19.5,4.71,7.89
63.85,49.65,4.09,9.26
35.42,48.86,1.54,6.23
47.57,26.29,2.18,5.75
20.02,22.16,7.3,7.1
40.48,48.89,0.95,6.66
28.19,24.49,2.18,5.82
55.57,5.75,6.73,7.61
31.05,48.04,7.18,9.82
57.44,42.98,0.44,7.21
35.66,35.97,4.68,7.18
66.29,43.96,8.95,10.0
42.27,11.59,3.16,5.32
61.98,15.31,6.75,8.59
51.41,8.69,2.05,5.15
68.87,46.61,6.12,10.0
57.14,19.87,0.4,5.96
56.39,46.81,8.85,10.0
33.24,26.7,6.35,8.21
45.24,37.53,5.26,8.61
34.51,38.86,5.55,8.48
20.96,18.7,6.95,7.61
55.53,25.48,3.66,8.16
31.79,45.54,3.97,7.81
39.87,40.3,4.98,7.76
34.23,30.48,8.98,9.42
29.98,23.43,1.41,5.31
23.36,48.96,3.5,8.25
36.89,6.85,6.09,7.39
24.09,39.55,0.43,6.23
47.02,31.33,3.53,7.03
20.98,46.61,5.33,7.89
67.0,38.44,6.04,9.97
68.32,11.54,1.03,5.89
35.23,40.46,3.31,8.12
33.01,19.67,2.01,5.19
25.22,20.35,4.96,6.62
65.25,26.97,2.25,7.76
49.34,33.56,4.61,8.11
50.51,5.54,9.1,9.06
64.79,48.02,7.31,10.0
65.54,33.46,6.52,9.73
61.42,23.54,8.92,9.79
58.67,34.51,1.41,7.2
63.86,35.65,4.5,8.94
63.8,5.88,9.54,10.0
38.43,9.66,6.46,7.33
68.67,30.15,0.81,6.82
55.46,23.32,5.4,7.48
38.51,26.2,1.85,6.0
42.1,14.53,0.07,5.55
54.36,47.16,7.76,10.0
38.05,20.76,5.69,7.36
61.33,7.65,5.71,8.09
27.4,33.76,2.35,6.38
65.38,31.18,1.65,6.53
35.06,31.18,2.36,7.33
27.64,8.27,9.82,8.26
62.9,39.68,2.89,8.09
31.97,20.02,4.99,6.62
62.17,47.88,6.14,10.0
34.81,32.99,7.62,8.99
66.69,35.37,9.9,10.0
30.95,31.28,7.15,7.86
23.48,25.35,7.35,7.28
66.83,20.27,4.36,7.63
28.28,12.15,1.32,4.65
67.21,32.8,5.09,9.43
61.2,49.82,3.27,9.11
24.1,23.49,6.81,7.75
42.26,16.07,1.57,5.18
23.67,40.91,0.44,6.28
36.49,47.08,8.12,10.0
37.58,49.36,3.51,8.73
49.98,43.47,7.07,9.2
68.79,27.91,2.33,7.66
28.49,43.39,3.28,7.23
36.46,8.32,7.81,7.83
49.36,41.38,6.85,10.0
28.57,9.27,9.73,9.05
55.54,32.38,3.16,7.66
40.18,20.07,2.24,6.38
67.48,30.22,9.28,10.0
51.49,18.75,3.73,7.05
38.15,7.57,4.09,5.52
55.97,40.7,2.79,8.25
61.94,10.47,3.7,7.22
60.02,32.76,6.43,9.47
33.14,18.6,3.62,6.02
40.85,33.37,2.22,6.47
42.61,24.19,6.23,8.69
39.42,44.4,5.79,9.85
35.54,37.72,8.49,10.0
57.64,16.16,1.73,6.54
20.61,48.4,5.96,9.2
34.68,16.47,6.07,7.66
27.08,12.08,0.55,4.36
26.44,48.89,5.04,8.45
33.85,8.72,3.49,5.75
58.11,21.1,5.76,8.18
68.47,33.47,1.47,7.93
45.73,47.91,8.54,10.0
36.95,18.04,5.71,6.64
61.46,34.56,6.27,9.76
23.36,6.09,6.77,6.69
24.66,37.17,4.29,7.9
37.27,46.22,4.39,8.12
42.42,12.29,4.0,6.38
59.89,40.04,2.87,8.02
66.26,27.52,1.3,6.71
46.56,31.96,2.49,6.74
44.78,36.75,3.49,8.27
30.65,36.72,8.9,9.61
42.56,26.41,4.65,8.37
66.18,25.66,7.98,10.0
39.64,18.11,3.77,6.63
30.53,12.33,2.97,5.62
36.86,43.35,4.73,8.02
45.73,42.19,5.21,8.99
49.93,43.62,4.08,8.68
41.62,48.89,1.08,7.18
57.93,21.11,2.88,7.16
49.22,25.02,9.04,9.5
53.25,46.34,0.29,7.08
63.15,13.59,3.48,7.06
63.28,32.08,7.69,10.0
30.18,35.92,1.16,5.22
51.17,38.75,2.43,7.19
55.83,42.81,7.24,9.57
27.29,16.83,3.16,5.06
62.14,31.96,6.73,10.0
29.02,47.14,6.11,8.98
59.96,45.5,7.33,10.0
28.07,31.64,4.04,7.26
57.09,17.24,2.3,6.34
27.41,28.78,5.62,7.54
38.94,20.99,7.82,9.04
27.18,35.7,5.46,8.46
33.54,31.15,2.8,6.53
69.23,11.82,6.39,9.89
25.38,23.0,9.98,9.12
40.32,47.8,6.96,9.92
53.85,40.58,2.65,8.65
24.73,23.74,7.11,8.16
25.45,43.89,8.62,9.93
27.16,26.65,0.04,3.86
52.25,27.03,6.14,8.3
65.47,41.75,1.4,8.02
61.3,37.94,5.62,9.77
69.15,5.54,9.39,10.0
48.91,22.63,6.66,8.54
68.07,5.3,7.79,9.27
35.25,29.74,6.86,8.36
41.08,24.95,3.15,5.82
39.8,16.27,0.62,4.82
22.37,49.41,1.23,6.84
61.49,10.83,0.71,6.04
21.24,44.96,0.7,6.31
56.49,47.21,9.59,10.0
40.35,44.82,2.35,8.11
20.31,25.35,2.26,6.01
34.5,48.76,7.1,10.0
37.31,5.55,4.98,7.03
68.24,18.47,6.96,9.43
53.05,11.36,5.01,7.57
47.18,11.96,0.86,5.26
26.35,38.45,8.28,9.49
39.56,17.15,9.27,8.43
21.79,22.73,7.96,8.12
58.08,32.14,2.23,6.99
28.14,40.3,4.58,7.46
49.72,17.97,3.8,7.35
54.97,42.35,4.39,8.91
38.33,29.11,6.25,8.11
51.63,36.85,1.01,6.48
58.21,36.21,7.83,10.0
29.21,45.24,7.29,9.52
50.04,41.96,7.59,10.0
56.69,44.35,4.82,9.77
37.85,35.31,4.29,7.98
28.12,10.47,0.29,4.18
34.31,12.01,1.11,4.65
66.65,42.03,9.94,10.0
37.87,33.22,1.86,6.59
25.39,6.4,5.46,5.74
24.14,12.18,3.86,5.52
29.02,44.48,9.8,10.0
26.38,30.37,4.3,7.47
44.75,10.11,9.89,9.19
37.38,7.5,3.56,5.27
62.07,49.97,6.39,10.0
64.05,18.3,3.01,7.38
43.66,34.7,8.94,10.0
64.43,19.79,2.17,6.85
42.52,39.3,5.05,8.42
52.1,45.9,6.41,9.36
28.13,26.35,0.07,4.33
22.63,45.79,8.91,9.42
28.0,18.31,9.02,9.3
32.59,35.58,0.03,5.19
57.55,12.28,5.44,7.32
28.68,16.42,5.08,6.95
26.53,41.86,3.35,7.17
66.38,47.14,4.5,9.58
54.44,37.48,5.04,8.19
43.67,12.03,8.79,8.98
24.75,6.1,0.85,3.95
62.59,8.74,3.69,6.65
25.41,19.74,8.83,8.61
50.55,19.97,5.44,6.9
53.38,6.93,9.35,8.86
40.01,49.39,4.97,9.32
65.56,29.8,6.68,9.44
22.54,7.29,8.01,6.5
60.91,35.41,7.81,10.0
47.69,43.99,4.44,8.79
50.56,16.57,2.48,6.09
69.34,40.99,3.76,8.61
49.13,44.88,2.99,7.83
59.85,11.17,1.14,6.01
27.68,23.62,0.73,4.84
60.46,9.15,7.12,7.76
58.05,5.96,5.81,7.59
68.41,39.39,2.93,8.12
66.79,8.68,8.26,9.18
30.7,29.74,3.5,6.33
43.25,26.95,0.32,5.53
65.57,26.85,7.63,10.0
52.04,45.19,3.74,8.84
43.19,31.33,6.18,9.06
25.45,48.07,3.98,8.0
37.59,38.18,3.14,7.78
53.26,26.52,9.98,10.0
58.85,10.69,0.92,4.89
42.36,31.44,1.97,7.35
22.79,36.13,2.9,6.26
51.66,47.83,9.36,10.0
66.08,18.54,3.19,7.4
44.82,49.91,9.53,10.0
66.42,7.79,9.04,9.73
37.71,14.65,2.89,5.39
64.32,48.82,4.95,9.47
59.32,23.6,0.41,5.67
68.09,49.4,7.68,10.0
59.55,49.5,2.19,8.49
36.07,18.41,3.42,6.05
65.03,26.32,8.19,10.0
53.49,14.37,6.18,8.64
28.1,42.1,0.8,6.07
22.3,11.25,7.81,7.65
38.29,12.42,7.89,8.79
59.34,41.25,7.53,10.0
50.91,40.08,6.87,9.23
46.36,40.63,0.74,7.22
20.19,14.35,5.16,6.38
41.78,37.17,0.01,6.12
27.89,22.88,7.82,9.31
42.73,34.43,9.61,10.0
69.59,14.12,9.39,10.0
63.98,46.32,9.51,10.0
35.53,31.69,4.54,7.79
49.68,39.13,3.05,7.89
45.1,24.69,6.84,8.82
26.5,43.33,2.16,6.72
69.49,22.34,6.38,9.64
41.26,18.16,8.36,8.47
45.28,49.21,6.12,10.0
52.38,27.0,2.11,6.8
29.58,20.79,9.35,9.1
31.11,30.23,2.65,6.39
29.63,42.08,9.91,10.0
39.22,28.24,8.08,8.95
29.98,28.49,8.61,8.77
66.32,28.62,1.59,6.47
55.72,27.0,9.71,10.0
64.89,36.41,5.45,9.33
62.42,42.53,2.06,7.91
55.16,32.98,4.31,8.32
32.14,19.43,3.68,6.27
50.77,41.25,8.12,9.88
29.31,9.64,4.93,6.23
26.62,22.14,0.97,5.05
51.63,42.13,3.56,8.33
51.23,37.26,3.2,8.63
27.83,48.57,1.57,7.09
37.62,22.15,4.41,6.73
23.31,33.68,7.09,8.19
55.79,40.7,0.38,6.7
69.37,27.89,7.9,10.0
57.0,18.31,3.13,6.81
62.21,10.28,0.39,5.15
43.82,14.99,6.4,8.08
24.78,7.48,1.96,4.65
56.33,17.01,9.33,9.97
32.83,10.35,2.0,4.14
39.41,6.5,0.45,3.42
55.15,21.79,6.41,8.37
65.24,26.61,2.76,7.75
44.31,31.43,6.42,9.07
68.08,41.92,5.06,9.44
46.0,7.59,0.64,4.62
26.13,9.83,3.92,5.69
45.92,23.11,3.24,6.48
63.03,32.23,9.03,10.0
46.9,14.55,6.06,8.35
57.39,14.46,4.75,8.07
47.4,6.45,4.55,6.82
47.3,31.12,8.84,9.86
34.24,30.33,8.11,9.03
30.06,27.99,6.03,8.05
33.95,47.15,4.49,8.84
42.04,26.65,4.69,7.69
60.48,41.18,8.2,10.0
61.45,21.83,9.63,10.0
28.17,39.42,3.55,7.29
47.64,42.01,2.95,8.02
40.8,6.87,8.06,7.97
48.55,10.41,3.55,5.82
52.38,44.8,8.49,10.0
33.98,26.65,5.4,7.83
65.96,38.65,4.02,8.99
66.77,32.64,7.96,10.0
25.27,31.4,8.32,9.07
55.15,10.31,4.82,7.76
21.66,6.07,0.34,4.08
22.33,32.1,6.57,7.59
67.89,49.23,2.86,8.77
54.74,33.36,1.8,7.53
36.23,38.13,1.86,6.66
53.49,7.59,5.01,7.03
62.29,45.74,0.54,7.71
63.55,33.96,9.47,10.0
21.03,37.81,2.55,6.74
60.91,44.14,3.34,8.82
62.66,34.89,6.04,9.93
49.78,10.95,5.13,7.01
44.0,30.61,4.98,8.58
25.55,12.94,7.29,8.06
31.98,41.63,2.05,6.84
44.52,21.43,3.3,6.31
63.25,9.64,8.96,9.98
60.16,26.15,2.07,7.21
44.8,26.99,6.25,8.7
59.28,47.41,5.17,10.0
58.29,8.96,8.11,9.28
48.95,16.06,7.87,9.1
31.02,41.77,3.51,7.85
37.4,16.9,4.08,7.01
28.2,46.68,2.31,6.97
20.36,20.64,4.87,6.23
24.03,42.44,5.33,8.1
57.98,34.56,7.34,10.0
21.67,17.05,1.56,4.7
39.99,28.0,4.22,7.93
69.29,22.1,2.54,7.33
59.76,46.02,8.6,10.0
57.53,47.5,3.56,9.11
33.74,49.87,7.34,10.0
52.09,44.48,5.32,10.0
44.94,46.57,2.77,7.93
51.19,33.68,8.35,10.0
41.79,26.71,5.18,7.54
46.55,32.53,9.42,10.0
69.42,43.01,4.54,9.33
36.47,38.81,9.43,10.0
30.82,8.68,5.14,6.34
42.42,29.62,3.18,7.45
46.22,23.0,2.03,6.82
24.28,17.46,8.44,8.13
60.3,21.19,7.29,9.57
41.1,20.6,1.65,6.34
40.66,12.86,4.09,6.9
52.94,28.11,0.86,5.77
58.66,49.07,9.48,10.0
69.3,17.61,8.1,10.0
28.68,14.37,4.2,5.78
37.28,34.64,8.28,10.0
28.41,16.09,8.41,7.9
64.04,37.31,6.62,10.0
47.42,32.96,5.18,8.64
62.62,46.51,3.12,8.59
69.26,15.83,2.9,6.84
47.51,43.58,8.42,10.0
25.91,37.04,6.73,8.33
38.06,24.84,3.02,6.71
21.81,18.22,7.43,7.67
62.47,15.85,2.77,6.89
20.89,24.87,7.59,8.79
49.61,20.42,4.93,6.19
25.31,32.38,1.86,6.03
20.38,23.16,6.04,7.37
32.81,15.33,5.81,7.48
47.59,40.93,6.88,9.88
23.75,24.9,7.14,8.73
50.74,28.25,2.26,7.31
53.6,35.51,5.54,8.86
68.48,15.36,8.38,10.0
64.98,20.42,4.37,7.57
48.34,14.87,1.67,6.02
59.67,34.12,0.64,6.89
38.18,43.55,4.16,8.34
49.29,23.29,2.44,7.14
40.17,13.25,9.95,9.07
36.85,39.04,1.5,6.32
56.38,49.89,9.99,10.0
34.83,14.06,4.09,6.92
39.03,15.38,3.7,6.95
38.36,40.21,1.93,7.22
63.52,21.32,7.91,10.0
28.52,38.7,5.76,7.8
39.07,19.91,4.58,6.67
64.39,38.54,7.5,10.0
20.77,37.39,0.9,5.32
67.39,41.41,2.52,8.48
64.95,41.26,8.65,10.0
40.89,8.23,1.38,5.13
52.65,35.31,0.37,6.56
69.55,24.59,9.25,10.0
47.75,38.67,0.81,5.95
24.84,47.31,2.47,6.5
62.68,24.33,3.56,7.83
26.71,14.18,6.62,6.95
32.86,32.36,6.65,8.69
63.68,11.03,9.89,9.84
32.8,12.74,2.78,5.64
57.25,47.86,0.86,7.44
42.38,11.33,8.45,8.46
57.99,32.24,5.83,9.18
31.62,40.56,9.8,10.0
40.98,26.99,5.25,7.18
35.91,37.8,3.65,7.78
32.45,30.83,4.72,7.3
35.72,49.92,2.04,7.4
36.15,8.58,1.86,4.79
67.77,15.43,7.35,9.68
46.66,30.71,1.34,5.81
43.1,28.03,4.97,7.35
45.17,9.21,6.91,7.69
69.81,29.66,7.94,10.0
52.68,9.91,2.62,5.65
55.17,36.1,9.28,10.0
35.68,34.35,7.21,8.86
43.58,7.99,7.61,7.79
29.2,26.0,1.51,6.45
54.26,37.0,5.68,9.62
37.22,41.03,2.36,7.44
57.41,6.64,2.63,5.97
30.66,26.03,6.12,7.37
40.18,49.44,5.6,8.88
43.56,22.27,7.68,9.58
28.33,29.04,0.83,5.2
23.48,18.46,3.98,6.34
35.85,7.48,9.1,8.58
47.24,45.66,1.09,6.75
52.63,33.41,5.79,9.45
41.26,28.54,3.38,7.56
45.01,41.49,1.56,7.79
47.16,11.62,6.37,7.8
45.6,44.1,6.59,9.68
24.52,32.43,7.48,8.18
40.25,36.88,4.47,7.66
30.22,32.93,9.27,9.24
46.69,42.04,2.11,7.27
57.9,40.67,3.47,8.79
48.97,30.73,6.28,9.15
31.09,42.8,0.53,5.76
30.39,40.34,8.56,9.85
21.85,27.65,3.97,6.7
41.32,9.24,8.97,8.59
41.64,44.02,2.19,7.58
31.82,21.89,9.28,9.31
58.21,41.87,7.49,10.0
